model,stat_name,n_players,n_player_matches,sd_match,var_between,var_within,lambda
gk,shots_ibox_p90,3403,149803,0.0442119463802098,-1.25219125890902e-05,0.00193810360599505,0
gk,shots_obox_p90,3403,149803,0.0213889762145396,1.66660232792248e-05,0.00045457284281257,0.0353664022185689
gk,big_chance_scored_p90,3403,149803,0.0213835527715302,1.33566846687014e-05,0.000443541149011011,0.0292334164973618
gk,big_chance_missed_p90,3403,149803,0.015343092840947,-2.81333562580634e-06,0.000234393936171993,0
gk,assists_p90,3403,149803,0.0531353563793466,-1.83229244793423e-05,0.00282281485672114,0
gk,big_chance_created_p90,3403,149803,0.0689916767028827,-2.56004791985047e-05,0.00474628652299949,0
gk,total_att_assist_p90,3403,149803,0.167625209675307,0.000136904233144574,0.0276986221215517,0.00491832744242237
gk,key_passes_p90,3403,149803,0.17821215006206,0.000175421443115481,0.0310436246157333,0.00561905199745074
gk,through_balls_p90,3403,149803,0.0397732739201263,-1.89027691371953e-05,0.00160517166946705,0
gk,passes_p90,3403,149803,9.63791068696266,28.6353194456757,67.5037838079395,0.297852990891081
gk,passes_accurate_p90,3403,149803,8.139656443615,21.0432122728057,46.5214866857732,0.311452764493281
gk,final_third_passes_p90,3403,149803,4.13175804277679,4.83340629188953,12.334427573757,0.281538505656288
gk,long_balls_p90,3403,149803,8.41533643101943,15.7155402773593,55.9791637747075,0.219200852910226
gk,crosses_p90,3403,149803,0.043508540595046,-1.31350215015352e-05,0.00189664190711292,0
gk,forward_pass_p90,3403,149803,8.0296173495156,16.2540393057024,49.9334014883393,0.245575884347618
gk,tackles_p90,3403,149803,0.171815381437441,0.000326893366378753,0.0285338443453985,0.0113265769448907
gk,tackles_won_p90,3403,149803,0.133093783375085,0.000151890013164293,0.0171643992949459,0.00877151048135664
gk,interceptions_p90,3403,149803,0.185132361399455,0.000877750544916231,0.0332221375038725,0.0257405696951374
gk,interceptions_won_p90,3403,149803,0.185132361399455,0.000877750544916231,0.0332221375038725,0.0257405696951374
gk,clearances_p90,3403,149803,1.04145628435194,0.0655202009752905,1.0088306335569,0.0609858519855112
gk,clearances_effective_p90,3403,149803,1.03412416091638,0.0658813744345459,0.99401575185681,0.0621582725344947
gk,blocks_p90,3403,149803,0.015567944765086,3.38831562083607e-06,0.000240038292233602,0.0139192492172515
gk,blocked_passes_p90,3403,149803,0.147956082418347,8.08703977373327e-05,0.021465533279886,0.0037533130329921
gk,duel_won_p90,3403,149803,0.718465794880305,0.0190533408888972,0.495112597400009,0.0370567932840998
gk,duel_lost_p90,3403,149803,0.305303950051215,0.00145769326634203,0.0902176257141454,0.0159006075195908
gk,aerial_won_p90,3403,149803,0.578962937342619,0.00874403588075338,0.324786139314901,0.0262166260537716
gk,aerial_lost_p90,3403,149803,0.165783027290334,0.00030396929975286,0.026859915602174,0.0111901998131091
gk,touches_p90,3403,149803,11.1842887021431,33.6146781243988,95.3225279269799,0.260705805204156
gk,touches_opp_box_p90,3403,149803,0.0938631824183606,-4.39726754904902e-05,0.00874658141310332,0
gk,poss_won_def3rd_p90,3403,149803,1.32404885689186,0.1553825843534,1.5958695340681,0.088726564678451
gk,poss_won_mid3rd_p90,3403,149803,0.152661363721718,-3.29527400817035e-05,0.0232016848151944,0
gk,poss_won_att3rd_p90,3403,149803,0.0329283378023163,-6.86500258979214e-06,0.00106807451917856,0
gk,ball_recovery_p90,3403,149803,3.54736062391926,2.11586124669429,10.8437624810219,0.163265638813971
gk,dispossessed_p90,3403,149803,0.0576118301720261,-1.23362824343991e-05,0.00326214747559425,0
gk,turnover_p90,3403,149803,0.188290419734551,0.000452758292915228,0.0342540820997951,0.0130452178242743
gk,times_tackled_p90,3403,149803,0.057194676782281,-1.32339087924948e-05,0.00320391536665346,0
gk,corners_taken_p90,3403,149803,0.0132244763069139,-2.8295101181259e-06,0.000171742048209954,0
gk,corners_won_p90,3403,149803,0.103216135693722,0.000107350770501451,0.0104789783308841,0.0101405094696519
gk,pen_area_entries_p90,3403,149803,0.653558107152162,0.0440776511846638,0.380599286877705,0.103791016733267
gk,final_third_entries_p90,3403,149803,4.13450647090994,4.84410158231048,12.3496053784683,0.281736893234283
gk,fouls_p90,3403,149803,0.154328103676143,0.000250623423430013,0.0232126966335907,0.0106814987316777
gk,was_fouled_p90,3403,149803,0.401869113601313,0.00536089266261552,0.155067838849962,0.0334160384618837
gk,fwd_zone_pass_p90,3403,149803,8.04170506114652,16.9171193649926,48.8418291173421,0.257259578436495
gk,open_play_pass_p90,3403,149803,8.83622239421807,30.4441677387586,50.6017583969525,0.375640938296886
gk,error_lead_to_shot_p90,3403,149803,0.18201648283785,0.000141158852603152,0.0323044683398125,0.00435062795260585
gk,error_lead_to_goal_p90,3403,149803,0.221948421527965,0.000834899949887914,0.0474223754221821,0.0173010171720373
gk,att_fastbreak_p90,3403,149803,0.00366801480763506,2.04118267397599e-06,1.34197363415413e-05,0.132022079148553
gk,shot_fastbreak_p90,3403,149803,0.00366801480763506,2.04118267397599e-06,1.34197363415413e-05,0.132022079148553
gk,att_openplay_p90,3403,149803,0.0130501794403052,1.0934097706946e-05,0.000172463368683551,0.0596196769897829
gk,att_setpiece_p90,3403,149803,0.0207049323874858,-2.12080086224767e-06,0.000433806437768765,0
gk,att_headed_p90,3403,149803,0.0362020248482875,-1.29091776875245e-05,0.00130773544814356,0
gk,att_one_on_one_p90,3403,149803,0.00259368686824363,-1.93046304546106e-07,6.91990860499856e-06,0
gk,crosses_open_play_p90,3403,149803,0.0412896105126171,-1.75691421592472e-05,0.00172030982806495,0
gk,penalty_won_p90,3403,149803,0.00430111020190961,-2.4324726493386e-07,1.37786965433463e-05,0
gk,penalty_conceded_p90,3403,149803,0.119838727734185,0.000180903197759818,0.0139891820024814,0.0127665568134155
gk,offtarget_att_assist_p90,3403,149803,0.105430140794419,1.69361416591381e-05,0.0109530147185004,0.00154386668409304
gk,last_man_tackle_p90,3403,149803,0.0786337172093935,4.75468936656494e-05,0.00603304414235496,0.00781945264596614
gk,six_yard_block_p90,3403,149803,0.0113155557294017,2.42900102977576e-06,0.000125668632671571,0.0189621069460101
gk,clearance_off_line_p90,3403,149803,0.0044923672129059,3.01223119948032e-06,1.32281501730848e-05,0.185477861041421
gk,unsuccessful_touch_p90,3403,149803,0.188290419734551,0.000452758292915228,0.0342540820997951,0.0130452178242743
gk,overrun_p90,3403,149803,0.0186911374708441,1.83714603539494e-06,0.000329680126036107,0.00554162992448459
gk,flick_on_p90,3403,149803,0.0155357808694819,5.78655170729501e-06,0.000239365985480505,0.0236038826017216
gk,xg_per90,3403,149803,0.0183822486068999,1.16451168926824e-05,0.000322494403661548,0.0348510612374342
gk,npxg_per90,3403,149803,0.00624671803223037,-5.81196809313012e-07,3.97191848299716e-05,0
gk,xa_per90_xmetrics,3403,149803,0.0210408022947913,2.11170250397948e-06,0.000443875627236578,0.00473489348948077
gk,xpass_overperformance_per90_xmetrics,3403,149803,2.2492958684393,0.397546302132934,4.67291559809755,0.0784043564383874
gk,npg_minus_npxg_per90,3403,149803,0.0103911145414108,-1.90271158163502e-06,0.000110569676074755,0
gk,placement_added_per90,3403,149803,0.00773228173940105,-1.0681599809378e-06,6.11116289280034e-05,0
gk,aerial_woe_per90,3403,149803,0.225997463537825,0.000798727126013044,0.0498755137013211,0.0157619949104832
gk,aerial_poss_woe_per90,3403,149803,0.265080697165502,0.00047140310918434,0.0692603344407307,0.00676023752953097
gk,takeon_woe_per90,3403,149803,0.0525883853680961,6.66229640639217e-06,0.00271922977153047,0.00244407931068036
gk,tackle_poss_woe_per90,3403,149803,0.0816017587825574,1.76295543924343e-05,0.00647200968795464,0.00271656924739291
gk,containment_woe_per90,3403,149803,0.160041593545168,0.000162433740267033,0.0249621162467504,0.00646514028513815
gk,saves_p90,3403,149803,2.00613097596372,0.178069212596533,3.82646722263495,0.044466872876945
gk,saves_ibox_p90,3403,149803,1.52244968295472,0.0778883604923885,2.21823748760486,0.0339216426473022
gk,saves_obox_p90,3403,149803,1.13201436880684,0.039636549191757,1.23611576002678,0.0310691573163104
gk,keeper_sweeper_p90,3403,149803,0.758426787416196,0.0565407453727042,0.533696819972878,0.0957932003863559
gk,gk_smother_p90,3403,149803,0.341973236382938,0.00327307543651754,0.112894421796498,0.0281754838012237
gk,high_claim_p90,3403,149803,1.03693320101313,0.0949746120225139,0.994638515416571,0.087163608468753
gk,good_high_claim_p90,3403,149803,0.981100059462245,0.083881880106378,0.893750356157668,0.0858010578977293
gk,punches_p90,3403,149803,0.714283045904774,0.0273952527912686,0.479305390968833,0.0540659522118921
gk,keeper_throws_p90,3403,149803,2.54596220877314,1.01883409147794,5.57710943470767,0.15446373781601
gk,keeper_pickup_p90,3403,149803,3.07391736720891,1.34986096050016,8.30923312027963,0.139750265315894
gk,gsaa_per90,3403,149803,0.74704044830664,0.0094026251719146,0.542280894247304,0.017043512885455
gk,goals_conceded_p90,3403,149803,1.24054173188242,0.070346625859212,1.43426689513634,0.0467539503517596
